BREWERS_PITCHER,PITCHER_ID,STADIUM,DATE_TIME,BATTER_SIDE,PITCH_TYPE,COUNT,REL_HEIGHT,REL_SIDE,EXTENSION,VELOCITY,INDUCED_VERT_BREAK,HORZ_BREAK,SPIN_RATE,TEMPERATURE,OUTS,PITCH_CALL,PLAY_RESULT
"Woessner, Tyler",681216,American Family Fields of Phoenix,2025-03-28 19:52:55.000,L,CH,22,6.735722,1.135637,6.21377,82.17066,11.208704,16.645085,2048.134317,,1,Foul,
"Woessner, Tyler",681216,American Family Fields of Phoenix,2025-03-28 19:54:38.000,L,CH,21,6.715548,1.150187,5.96649,80.42739,9.811769,14.496091,1980.970875,,2,Swinging Strike,
"Woessner, Tyler",681216,American Family Fields of Phoenix,2025-03-28 19:52:17.000,L,CU,11,6.594445,1.181872,6.464631,78.736013,-12.509037,-4.281399,2116.090135,,1,Ball,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:42:00.740,L,FC,20,5.419546633,2.825599869,6.091034819,81.84436,9.296517261,-6.06898358,2650.256466,,1,Swinging Strike,
"Figueroa, Jeferson",689951,GoodyearBallpark,2025-03-28 21:00:41.440,R,FA,00,5.683178335,1.60343191,5.520360462,92.73503,20.039399686,9.368797578,2420.298955,,0,Called Strike,
"Rodriguez, Yerlin",693750,GoodyearBallpark,2025-03-28 21:19:48.960,L,SL,32,5.596094255,1.778760023,6.198001219,92.78298,-0.1915791499,-8.377133308,2883.862465,,0,Swinging Strike,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 20:01:47.190,L,SI,00,5.397131432,2.710837225,6.080971065,90.35976,14.549018919,9.042330745,2569.106904,,2,Foul,
"Rodriguez, Yerlin",693750,GoodyearBallpark,2025-03-28 21:17:13.380,L,SL,22,5.754789391,1.711379374,5.930011219,90.78026,-2.882934577,-6.410588412,2823.353262,,0,Foul,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:46:53.460,L,SI,10,5.327329441,2.726159394,6.333041065,89.74148,13.045413831,6.847675778,2597.428642,,1,Ball,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:12:18.790,L,FA,02,5.539311712,2.475088743,5.920200462,90.19454,14.589900343,-2.575024757,2729.348127,,0,Foul,
"Rodriguez, Yerlin",693750,GoodyearBallpark,2025-03-28 21:16:53.560,R,SL,21,5.690553439,1.947030986,6.253981219,89.19179,-3.830783981,-6.069672327,2810.195231,,0,Called Strike,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:16:28.170,L,FC,32,5.53357459,2.515335074,6.082174819,82.4628,8.82012946,-14.14517847,2591.360646,,2,Foul,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:14:15.790,L,SI,00,5.417491407,2.441789573,6.419488151,88.17023,9.404468113,15.193360806,2378.4528,,2,Ball,
"Rodriguez, Yerlin",693750,GoodyearBallpark,2025-03-28 21:18:36.880,L,FA,22,5.435435355,1.782818636,5.940020462,97.96764,15.193401812,4.352297975,2374.83268,,0,Foul,
"Rund, Aaron",810921,GoodyearBallpark,2025-03-28 20:28:51.960,L,SI,00,4.775861031,1.615982271,6.438468151,93.16899,10.188092828,16.268995659,1951.324528,,2,Ball,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:41:41.750,L,FA,10,5.487786711,2.635194484,6.083420462,87.90417,15.024570111,-1.304822328,2652.288827,,1,Ball,
"Rodriguez, Manuel",804973,GoodyearBallpark,2025-03-28 19:28:45.790,L,SI,01,5.420808007,2.578614668,6.462928151,87.01655,14.892035208,11.198685576,2346.803505,,1,Ball,
"Seppings, Jack",808952,,2025-03-29 14:29:21.900,,CH,,5.53889,3.14253,,84.28895,11.87289,16.64586,1588.864224,,,,
"Seppings, Jack",808952,,2025-03-29 14:33:55.610,,FC,,5.362622447,2.832460551,6.341256227,87.18421,8.637778006,1.264911739,2446.792234,,,,
"Seppings, Jack",808952,,2025-03-29 14:27:45.120,,FA,,5.471171408,2.925119389,6.68052187,91.14347,15.96036457,10.261698112,1930.008486,,,,
"Seppings, Jack",808952,,2025-03-29 14:38:12.740,,FA,,5.475753484,2.654705002,6.49859187,89.99213,15.536121569,8.953760242,2020.542917,,,,
"Seppings, Jack",808952,,2025-03-29 14:30:57.600,,FA,,6.1785922,3.174536431,6.35905187,90.99875,,,2060.999387,,,,
"Garcia, Sam",822760,,2025-03-29 14:49:57.660,,CH,,4.799281009,-2.553965913,7.089701682,79.68608,8.350557191,-12.557580913,1584.511295,,,,
"Garcia, Sam",822760,,2025-03-29 14:50:22.090,,FC,,4.896432788,-2.415950403,6.463186227,78.81217,0.6904553904,5.470667418,1750.064,,,,
"Garcia, Sam",822760,,2025-03-29 14:44:37.080,,FA,,4.866992307,-2.61307652,6.85926187,87.701,11.522961021,-4.032867763,2094.218962,,,,
"Langhorne, Miles",695680,Maryvale Backfield 7,2025-03-29 19:19:52.740,R,CU,00,5.672552937,1.049557796,6.666381038,77.90018,-13.842629419,-9.665533346,2270.776861,,2,Called Strike,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-29 19:17:35.040,L,FA,31,5.67177212,1.2378528,8.053290462,93.94332,17.734767682,8.167618423,2524.947994,,2,Called Strike,
"Root, Bayden",694843,GoodyearRedsBF,2025-03-29 20:35:18.260,R,SI,00,4.798919029,1.340866221,7.619558151,95.67898,3.539157966,14.879126454,2306.257594,,2,In Play,Single
"Gillis, Tanner",828705,GoodyearRedsBF,2025-03-29 20:09:46.870,R,SL,12,5.793098337,1.774519423,7.319951219,88.74043,2.228755205,-1.85055744,2748.805381,,1,Ball,
"Gillis, Tanner",828705,GoodyearRedsBF,2025-03-29 19:49:48.590,R,SL,22,5.840905266,1.839740088,7.064701219,87.11211,-1.200302617,-4.446885845,2798.209666,,0,Foul,
"Root, Bayden",694843,GoodyearRedsBF,2025-03-29 20:37:23.050,R,SI,11,4.720500165,1.206291881,7.560808151,93.82021,8.752772934,11.984719186,2317.655149,,2,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-29 19:15:21.010,L,CH,10,5.167530888,1.450653611,8.262190274,85.98851,11.680377785,17.153752462,2187.135495,,2,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-29 18:58:18.680,R,SI,21,5.318801469,1.475034309,8.154798151,94.15412,9.848601512,16.996374076,2507.630036,,1,In Play,Out
"Root, Bayden",694843,GoodyearRedsBF,2025-03-29 20:33:54.500,L,SI,31,4.853477863,1.122154797,7.373758151,94.8214,7.139167188,13.885084252,2307.550853,,2,Foul,
"Root, Bayden",694843,GoodyearRedsBF,2025-03-29 20:32:51.750,L,SI,01,4.849335047,1.060265392,7.356708151,94.33229,7.939998869,12.317528775,2250.38098,,2,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-29 18:55:57.270,L,CH,01,5.275896849,1.38600909,7.994860274,85.91592,12.580946464,16.411619066,2236.86584,,0,Called Strike,
"Gillis, Tanner",828705,GoodyearRedsBF,2025-03-29 20:12:57.150,R,FA,00,5.699357021,1.844406393,7.615404082,93.12893,10.062014536,14.330808501,2574.392869,,1,Called Strike,
"Sanchez, Dikember",699129,American Family Fields of Phoenix,2025-03-29 18:50:54.000,L,FA,32,5.55167,2.097886,5.800138,90.016205,14.546687,-4.75118,2466.769912,,0,Ball,
"Sanchez, Dikember",699129,American Family Fields of Phoenix,2025-03-29 18:53:22.000,L,FA,12,5.750452,1.792624,5.969865,90.635085,11.21175,3.853815,2453.518326,,0,Ball,
"Sanchez, Dikember",699129,American Family Fields of Phoenix,2025-03-29 18:53:03.000,L,FA,11,5.679947,1.9044,6.014314,91.794262,8.505879,1.311201,2355.921031,,0,Swinging Strike,
"Sanchez, Dikember",699129,American Family Fields of Phoenix,2025-03-29 18:55:28.000,L,FA,12,5.750963,1.948047,5.98454,92.93187,8.88291,3.503554,2431.574491,,1,Ball,
"Broca, Jesus",695871,American Family Fields of Phoenix,2025-03-29 20:19:12.000,R,SI,00,5.748278,-1.373402,5.381805,94.817735,9.206123,-8.344475,2242.613956,,2,Ball,
"Birchard, Ryan",804670,,2025-03-30 09:47:03.790,,CH,,6.029013277,-0.2045138351,6.931303249,84.14709,14.274976118,10.821799443,1806.738194,,,,
"Birchard, Ryan",804670,,2025-03-30 09:38:44.900,,FA,,6.236489266,-0.05115406799,7.089171788,89.49021,21.034107267,6.66895006,2143.545815,,,,
"Birchard, Ryan",804670,,2025-03-30 09:41:49.610,,SW,,6.006090536,0.02112494835,6.515821708,80.73336,-0.9948172077,-13.39436167,2389.789176,,,,
"DeBerry, Jaron",809229,,2025-03-30 09:47:01.060,,CH,,5.023092725,1.632744138,6.471013249,80.8871,1.098941524,15.337957296,2046.62149,,,,
"DeBerry, Jaron",809229,,2025-03-30 09:54:58.130,,SW,,4.786914943,1.944788405,7.044741708,78.66926,0.8523399933,-20.162568483,2900.663986,,,,
"Aquino, Patricio",699223,,2025-03-30 09:57:34.630,,CH,,4.98049,2.85951,,82.0488,6.72543,20.16299,2033.509446,,,,
"Birchard, Ryan",804670,,2025-03-30 09:43:26.010,,CU,,6.11673996,-0.1936646242,6.873016288,76.28177,-14.529924123,-1.59423077,2462.091568,,,,
"Birchard, Ryan",804670,,2025-03-30 09:45:06.820,,CU,,6.019400264,-0.04742615425,6.735836288,76.49908,,,2465.811277,,,,
"Welch, Chandler",803068,,2025-03-30 11:04:24.530,L,FC,,5.711733884,2.168540619,6.744666145,82.84836,,,1382.704261,,,Called Strike,
"Welch, Chandler",803068,,2025-03-30 11:22:16.850,L,FA,,5.237120034,1.785902483,7.457391788,94.9014,14.473337215,9.556501947,2245.456412,,,Foul,
"Rund, Aaron",810921,,2025-03-30 11:14:54.530,R,CH,,4.639063243,1.935441396,6.604103249,86.75002,8.778503525,4.254412611,2277.591486,,,Ball,
"Welch, Chandler",803068,,2025-03-30 11:23:00.840,L,CH,,4.876155079,2.164899186,6.808173249,84.19583,-3.244489359,5.137837385,1185.961691,,,Swinging Strike,
"Rund, Aaron",810921,,2025-03-30 11:14:30.290,R,SI,,4.508993669,1.834432542,6.489469477,91.324,6.646581915,17.370445652,2111.60672,,,Swinging Strike,
"Rund, Aaron",810921,,2025-03-30 11:13:18.030,R,SL,,4.578343203,1.936736084,6.366852545,80.74688,1.872527005,-10.806417188,2354.082126,,,Ball,
"Welch, Chandler",803068,,2025-03-30 11:06:54.380,L,FA,,5.468429619,1.962485642,6.940551788,89.89156,,,2469.256355,,,Ball,
"Seppings, Jack",808952,Papago,2025-03-21 13:57:46.000,R,FC,10,5.765799704,2.770647091,6.597231228,84.98278,8.690666889,2.546004425,2412.564899,,1,In Play,Field Error
"Flores, Anthony",800260,,2025-03-22 10:05:19.400,,CU,,5.250187906,-1.661481695,5.657779641,79.99365,-5.026946219,16.247197224,3471.281195,,,,
"Flores, Anthony",800260,,2025-03-22 10:00:36.410,,FC,,5.096251674,-1.773315483,6.064576227,87.3058,9.157721464,-4.233437976,2505.139945,,,,
"Broca, Jesus",695871,,2025-03-22 10:13:32.710,,SI,,5.351077968,-1.750463952,6.259491211,91.62536,9.185333567,-12.497233089,2321.140167,,,,
"Flores, Anthony",800260,,2025-03-22 10:00:53.750,,SL,,4.922845004,-1.802784398,5.62315553,83.36349,2.967812754,1.987773122,,,,,
"Flores, Anthony",800260,,2025-03-22 10:01:49.570,,CU,,5.401123014,-1.518067236,5.664449641,78.12367,-5.082502077,16.973074415,3389.290861,,,,
"Flores, Anthony",800260,,2025-03-22 10:00:14.080,,CU,,5.352671823,-1.584856474,5.487029641,78.75194,-3.552681177,15.56303751,3402.462042,,,,
"Broca, Jesus",695871,,2025-03-22 10:14:53.060,,SL,,5.336993875,-1.637365672,5.80428553,80.51641,-7.573282907,7.974539213,2533.332823,,,,
"Broca, Jesus",695871,,2025-03-22 10:12:37.200,,SL,,5.416556637,-1.71072,5.81848553,79.89111,-2.067336353,7.079814822,2555.602446,,,,
"Flores, Anthony",800260,,2025-03-22 10:04:56.510,,FC,,4.878927399,-1.749828646,6.195276227,88.30228,11.488499658,-5.383114597,2389.002149,,,,
"Woessner, Tyler",681216,Maryvale Backfield 3,2025-03-22 15:21:49.560,L,CH,01,6.625319199,1.201404415,6.346056165,84.4479,7.842134802,16.024590221,2086.554817,,0,Ball,
"Woessner, Tyler",681216,Maryvale Backfield 3,2025-03-22 15:23:14.750,L,SI,01,6.677027652,1.239145508,6.161976165,86.19562,13.788360794,14.915655608,2176.29699,,1,Called Strike,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-22 15:05:05.940,L,SW,11,4.251602476,0.9442385453,6.618670381,83.31954,,,2648.557181,,2,Ball,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-22 15:03:30.780,L,SI,21,4.33350921,0.6020090211,7.211739838,93.62626,,,2293.218934,,1,Called Strike,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-22 14:53:24.000,L,SI,10,4.251318187,0.6864281119,7.142989838,93.30549,,,2193.289969,,1,Ball,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-22 15:03:51.930,L,SL,22,4.122003566,0.8010062377,7.457931219,88.593,,,1910.836319,,1,Swinging Strike,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-22 15:03:07.450,L,SI,11,4.272375843,0.6232465879,6.746949838,94.40189,,,2190.670529,,1,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-22 13:49:04.000,L,CH,10,5.049820124,1.144907321,7.970290274,81.02128,8.414300348,11.907888917,1575.722965,,0,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-22 13:11:36.000,R,SW,22,5.053756823,1.528562203,7.757810381,83.0181,-4.969043805,-13.710889075,2222.010939,,1,Foul,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-22 13:12:47.000,L,FA,00,5.45777084,1.198873125,7.734010255,93.80632,16.257278736,10.086989564,2428.942144,,1,Ball,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-22 13:51:47.000,R,SW,12,4.912695578,1.696355727,7.916880381,82.68101,0.7614336672,-15.313201317,2453.644027,,0,Called Strike,
"Letson, Bishop",811309,GoodyearRedsBF,2025-03-22 13:27:25.000,L,FA,10,5.520688595,1.225102158,7.803940255,93.80026,10.663894709,8.825728639,2522.482059,,1,Foul,
"Garcia, Sam",822760,,2025-03-23 10:47:39.870,,FA,,5.696526533,-2.346835848,7.77812209,85.93791,9.060507252,-7.971406896,2011.358653,,,,
"Garcia, Sam",822760,,2025-03-23 10:36:03.810,,FA,,5.901006883,-2.373002221,7.53124209,83.12011,12.237687433,-5.51361517,1963.088339,,,,
"Garcia, Sam",822760,,2025-03-23 10:39:01.710,,FC,,5.687787659,-2.439653657,7.388296643,80.46695,3.207650462,-0.763349478,2126.361563,,,,
"Garcia, Sam",822760,,2025-03-23 10:46:43.150,,FA,,5.709213823,-2.428220515,7.71734209,84.42701,9.776536528,-7.496918738,2083.710841,,,,
"Sanchez, Dikember",699129,Maryvale Backfield 7,2025-03-23 14:09:45.000,R,FA,31,5.75324329,1.867103404,6.372687957,89.54506,11.779885759,0.4801196695,2276.335746,,0,Called Strike,
"Sanchez, Dikember",699129,Maryvale Backfield 7,2025-03-23 14:13:48.000,R,SL,12,5.452903933,2.132840778,5.898070247,84.14146,0.667130236,-4.087563787,2876.94373,,2,Swinging Strike,
"DeBerry, Jaron",809229,,2025-03-24 10:18:10.450,,FA,,4.749494087,1.84333868,6.81892187,87.86291,11.051670038,4.705586408,2201.802954,,,,
"Birchard, Ryan",804670,,2025-03-24 10:11:38.810,,CU,,6.31087777,-0.5455151491,6.71207637,77.66793,-16.163005237,-0.1543447654,2570.965005,,,,
"Birchard, Ryan",804670,,2025-03-24 10:05:28.350,,SL,,6.395114501,-0.01654508552,6.671422627,78.49133,-4.692401615,-15.044686033,2476.405098,,,,
"Birchard, Ryan",804670,,2025-03-24 10:05:54.630,,FA,,6.465402292,-0.4671988013,7.09901187,89.90166,17.375265052,1.861454407,2092.754749,,,,
"Rund, Aaron",810921,Maryvale Backfield 7,2025-03-24 11:00:39.670,L,SI,00,4.208088452,1.580133249,6.384528151,92.48586,5.363652453,18.740210316,2155.61633,,0,Ball,
"Rund, Aaron",810921,Maryvale Backfield 7,2025-03-24 11:04:52.170,R,SI,10,4.363214711,1.290632074,6.513798151,91.9634,7.324059069,12.844696478,1971.776609,,2,Called Strike,
"Rund, Aaron",810921,Maryvale Backfield 7,2025-03-24 11:20:13.670,L,SI,21,4.21169358,1.458942186,6.494958151,93.58097,6.941605576,16.398173877,2321.664817,,1,Ball,
"Aquino, Patricio",699223,,2025-03-24 11:53:28.890,,FA,,5.266103982,2.638383788,6.52378187,86.33379,11.203987612,13.726297069,2052.353046,,,,
"Aquino, Patricio",699223,,2025-03-24 11:49:49.280,,CH,,5.28482,2.94714,,81.78623,5.64684,17.73607,1929.983623,,,,
"Rodriguez, Manuel",804973,,2025-03-24 12:19:43.900,,SL,,5.37926,2.29215,,74.35929,-1.21724,-12.03638,2463.816168,,,,
"Rund, Aaron",810921,Maryvale Backfield 7,2025-03-24 11:19:49.610,L,SI,20,4.202007278,1.505160963,6.445018151,92.08969,5.201482558,15.025728216,2251.017322,,1,Foul,
"Gillis, Tanner",828705,SaltRiverAZDBacksBF3,2025-03-24 15:03:55.790,L,CH,11,5.512192917,1.601027315,7.181700274,88.47908,1.523816094,10.102009643,1547.3694,,1,Foul,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:16:28.530,L,SL,00,5.149662103,-1.895930232,5.729601219,84.88592,3.416827782,5.636027945,3143.503089,,1,Called Strike,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:33:38.300,R,SL,01,5.157636376,-1.558319931,5.654021219,84.41046,-0.3813355021,3.667885833,3216.837934,,2,Ball,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:31:49.380,L,FA,31,5.282398071,-1.460911465,6.078094282,88.35539,10.788484087,-5.630343957,2532.576537,,0,Ball,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:31:16.240,L,FA,20,5.332148397,-1.318512264,5.783974282,86.69659,10.143230924,-1.230686179,2597.927012,,0,Foul,
"Gillis, Tanner",828705,SaltRiverAZDBacksBF3,2025-03-24 15:19:13.800,L,FC,10,5.746273886,1.608177421,6.854254819,89.61354,4.762542295,-0.7535470062,2558.730566,,1,Ball,
"Gillis, Tanner",828705,SaltRiverAZDBacksBF3,2025-03-24 15:19:31.100,L,FA,20,5.780167946,1.31241151,7.303270462,93.99264,13.163022248,4.35109576,2541.106104,,1,Swinging Strike,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:31:00.910,L,CU,10,5.530328277,-1.448095217,5.834844962,80.02445,-5.896927175,11.402064537,3444.581539,,0,Ball,
"Gillis, Tanner",828705,SaltRiverAZDBacksBF3,2025-03-24 15:00:45.370,R,SL,12,5.779295958,1.610350101,6.767321219,87.30408,-2.202942251,-2.790553663,2774.953189,,0,Swinging Strike,
"Gillis, Tanner",828705,SaltRiverAZDBacksBF3,2025-03-24 15:04:30.320,L,SL,12,5.649883095,1.495116947,6.803771219,87.86301,0.506326519,-3.748391996,2663.949628,,1,Hit By Pitch,
"Flores, Anthony",800260,SaltRiverAZDBacksBF3,2025-03-24 14:30:47.740,L,SL,00,5.270140806,-1.591900273,5.762781219,83.43037,4.830665967,3.893805753,3156.153268,,0,Ball,
"Maldonado, Aidan",682251,Papago Sports Complex,2025-03-26 20:19:15.000,R,FA,00,5.493152,1.550339,6.716614,91.94957,12.130313,12.492524,2038.363303,,0,Swinging Strike,
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 18:43:19.000,R,FA,10,5.312631,-2.602294,7.232725,89.609886,15.83724,-11.449592,2208.362008,,2,Foul,
"Maldonado, Aidan",682251,Papago Sports Complex,2025-03-26 20:23:23.000,L,FA,11,5.465673,1.509136,6.676524,93.783511,12.514007,11.597733,2157.996214,,2,Swinging Strike,
"Rodriguez, Yerlin",693750,Papago Sports Complex,2025-03-26 20:39:36.000,R,SI,01,5.273993,2.045941,6.218926,96.327051,12.746798,11.146029,2316.732162,,0,Ball,
"Seppings, Jack",808952,Papago,2025-03-26 20:07:23.000,R,FA,11,5.981470468,2.647992814,6.494180462,93.39083,17.329412072,10.729161599,2410.281635,,2,Ball,
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 18:40:05.000,R,SW,02,5.057097,-3.12629,6.915823,76.512908,2.482672,9.749706,2297.249392,,0,Foul,
"Rodriguez, Yerlin",693750,Papago Sports Complex,2025-03-26 20:41:25.000,R,SI,00,5.231746,2.305823,5.882719,95.974772,11.882269,12.870669,2319.073185,,1,Ball,
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 19:03:32.000,L,FA,01,5.298776,-2.850053,7.002045,88.448064,15.112035,-5.303907,2146.454392,,2,Swinging Strike,
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 19:00:06.000,R,FA,21,5.336188,-2.656986,7.134776,87.791854,14.259888,-10.645699,2106.781528,,0,In Play,Field Error
"Maldonado, Aidan",682251,Papago Sports Complex,2025-03-26 20:23:52.000,L,FA,12,5.445459,1.444004,6.943731,93.456811,14.420755,8.38512,2070.760685,,2,In Play,Out
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 19:39:40.000,L,FA,00,5.24815,-2.82272,6.926072,87.156464,13.766842,-5.793872,2090.428173,,1,Foul,
"Maldonado, Aidan",682251,Papago Sports Complex,2025-03-26 20:17:35.000,L,CH,00,5.289392,1.872401,6.190401,84.048236,2.770296,12.365181,1951.008856,,0,Ball,
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 19:00:50.000,R,SW,00,5.027131,-3.116276,7.133125,76.231326,7.220041,5.364863,2262.689554,,0,In Play,Out
"Garcia, Sam",822760,Papago Sports Complex,2025-03-26 18:45:26.000,L,SW,01,5.059002,-3.060038,6.816915,75.858435,1.919838,10.754001,2227.194458,,2,Ball,
"Figueroa, Jeferson",689951,,2025-03-26 15:21:27.680,,FA,,5.419964936,1.130403238,6.04735187,89.57889,17.900606213,6.92829155,2245.596403,,,,
"Flores, Anthony",800260,,2025-03-27 14:41:06.930,,CU,,5.360915059,-1.821777301,5.36595637,79.49259,4.097640953,7.87341619,,,,,
"Welch, Chandler",803068,,2025-03-27 14:24:52.240,,FC,,4.986729258,1.897127746,6.569086227,85.33016,7.306509561,-2.868210228,2562.220892,,,,
"Flores, Anthony",800260,,2025-03-27 14:39:20.630,,FC,,5.03825,-1.88846,,87.28596,14.94819,-14.20734,2594.316233,,,,
"Welch, Chandler",803068,,2025-03-27 14:22:18.310,,SI,,4.874217182,1.748362399,7.322219559,89.21705,12.871238345,15.393102052,2167.869846,,,,
"Welch, Chandler",803068,,2025-03-27 14:19:53.000,,FC,,5.01481,2.14621,,85.90056,10.21244,-0.48366,2574.830719,,,,
"Welch, Chandler",803068,,2025-03-27 14:27:35.890,,CU,,5.124188205,1.933382092,6.46758637,76.32271,-8.124810997,-15.624718618,2789.474095,,,,
"Welch, Chandler",803068,,2025-03-27 14:28:00.950,,SW,,4.90439,2.13925,,80.53888,0.31998,-18.94865,2746.522315,,,,
"Gillis, Tanner",828705,,2025-03-27 14:58:08.220,,SI,,5.052522974,2.301225719,7.238359559,88.87655,3.572244355,15.086103744,2212.657503,,,,
"Gillis, Tanner",828705,,2025-03-27 14:58:28.770,,SI,,4.926167906,2.456052771,7.325169559,89.05601,10.269071592,15.151112666,2178.383981,,,,
"Birchard, Ryan",804670,Maryvale Backfield 7,2025-03-27 18:04:21.170,L,FC,21,6.292707495,-0.283238001,6.804652984,90.08801,9.620997582,-5.858872419,2465.047569,,1,Called Strike,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-27 20:40:33.960,L,SI,21,4.588721243,1.066362582,6.754952597,95.11829,5.511220042,9.147182776,2148.542088,,0,Foul,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-27 20:44:52.940,L,CH,01,4.41724832,0.8749065243,6.991936165,88.95275,8.613823497,15.603600719,1928.062097,,2,Ball,
"Root, Bayden",694843,Maryvale Backfield 7,2025-03-27 20:46:42.340,L,SL,22,4.571564128,0.9384838778,6.553961219,88.98769,2.508205688,-6.343990359,2724.124487,,2,In Play,Out
"Birchard, Ryan",804670,Maryvale Backfield 7,2025-03-27 18:48:35.530,R,SW,11,6.084787072,-0.6370844065,6.961780381,82.16845,0.8345001602,-9.617034391,2463.384438,,1,Ball,
"Birchard, Ryan",804670,Maryvale Backfield 7,2025-03-27 18:07:36.110,R,SW,12,6.544396499,-0.2126811183,6.735750381,82.68164,,,2547.994473,,1,Foul,
"Birchard, Ryan",804670,Maryvale Backfield 7,2025-03-27 18:22:12.160,L,FC,00,6.227947549,-0.350051477,7.005892984,89.34356,13.142271208,-2.417287211,2346.69343,,2,Ball,
